Identifier,DataFile,FileTitle,Total return count,Return 1 count,Return 2 count,Return 3 count,Return 4 count,Return 5 count,Return 6 count,Return 7 count,Return 8 count,Return 9 count,Other return count,Elev minimum,Elev maximum,Elev mean,Elev mode,Elev stddev,Elev variance,Elev CV,Elev IQ,Elev skewness,Elev kurtosis,Elev AAD,Elev MAD median,Elev MAD mode,Elev L1,Elev L2,Elev L3,Elev L4,Elev L CV,Elev L skewness,Elev L kurtosis,Elev P01,Elev P05,Elev P10,Elev P20,Elev P25,Elev P30,Elev P40,Elev P50,Elev P60,Elev P70,Elev P75,Elev P80,Elev P90,Elev P95,Elev P99,Canopy relief ratio,Elev SQRT mean SQ,Elev CURT mean CUBE,Int minimum,Int maximum,Int mean,Int mode,Int stddev,Int variance,Int CV,Int IQ,Int skewness,Int kurtosis,Int AAD,Int L1,Int L2,Int L3,Int L4,Int L CV,Int L skewness,Int L kurtosis,Int P01,Int P05,Int P10,Int P20,Int P25,Int P30,Int P40,Int P50,Int P60,Int P70,Int P75,Int P80,Int P90,Int P95,Int P99,Percentage first returns above 4.50,Percentage all returns above 4.50,(All returns above 4.50) / (Total first returns) * 100,First returns above 4.50,All returns above 4.50,Percentage first returns above mean,Percentage first returns above mode,Percentage all returns above mean,Percentage all returns above mode,(All returns above mean) / (Total first returns) * 100,(All returns above mode) / (Total first returns) * 100,First returns above mean,First returns above mode,All returns above mean,All returns above mode,Total first returns,Total all returns,Elev strata (below 0.00) total return count,Elev strata (below 0.00) return proportion,Elev strata (below 0.00) min,Elev strata (below 0.00) max,Elev strata (below 0.00) mean,Elev strata (below 0.00) mode,Elev strata (below 0.00) median,Elev strata (below 0.00) stddev,Elev strata (below 0.00) CV,Elev strata (below 0.00) skewness,Elev strata (below 0.00) kurtosis,Elev strata (0.00 to 0.15) total return count,Elev strata (0.00 to 0.15) return proportion,Elev strata (0.00 to 0.15) min,Elev strata (0.00 to 0.15) max,Elev strata (0.00 to 0.15) mean,Elev strata (0.00 to 0.15) mode,Elev strata (0.00 to 0.15) median,Elev strata (0.00 to 0.15) stddev,Elev strata (0.00 to 0.15) CV,Elev strata (0.00 to 0.15) skewness,Elev strata (0.00 to 0.15) kurtosis,Elev strata (0.15 to 1.37) total return count,Elev strata (0.15 to 1.37) return proportion,Elev strata (0.15 to 1.37) min,Elev strata (0.15 to 1.37) max,Elev strata (0.15 to 1.37) mean,Elev strata (0.15 to 1.37) mode,Elev strata (0.15 to 1.37) median,Elev strata (0.15 to 1.37) stddev,Elev strata (0.15 to 1.37) CV,Elev strata (0.15 to 1.37) skewness,Elev strata (0.15 to 1.37) kurtosis,Elev strata (1.37 to 5.00) total return count,Elev strata (1.37 to 5.00) return proportion,Elev strata (1.37 to 5.00) min,Elev strata (1.37 to 5.00) max,Elev strata (1.37 to 5.00) mean,Elev strata (1.37 to 5.00) mode,Elev strata (1.37 to 5.00) median,Elev strata (1.37 to 5.00) stddev,Elev strata (1.37 to 5.00) CV,Elev strata (1.37 to 5.00) skewness,Elev strata (1.37 to 5.00) kurtosis,Elev strata (5.00 to 10.00) total return count,Elev strata (5.00 to 10.00) return proportion,Elev strata (5.00 to 10.00) min,Elev strata (5.00 to 10.00) max,Elev strata (5.00 to 10.00) mean,Elev strata (5.00 to 10.00) mode,Elev strata (5.00 to 10.00) median,Elev strata (5.00 to 10.00) stddev,Elev strata (5.00 to 10.00) CV,Elev strata (5.00 to 10.00) skewness,Elev strata (5.00 to 10.00) kurtosis,Elev strata (10.00 to 20.00) total return count,Elev strata (10.00 to 20.00) return proportion,Elev strata (10.00 to 20.00) min,Elev strata (10.00 to 20.00) max,Elev strata (10.00 to 20.00) mean,Elev strata (10.00 to 20.00) mode,Elev strata (10.00 to 20.00) median,Elev strata (10.00 to 20.00) stddev,Elev strata (10.00 to 20.00) CV,Elev strata (10.00 to 20.00) skewness,Elev strata (10.00 to 20.00) kurtosis,Elev strata (20.00 to 30.00) total return count,Elev strata (20.00 to 30.00) return proportion,Elev strata (20.00 to 30.00) min,Elev strata (20.00 to 30.00) max,Elev strata (20.00 to 30.00) mean,Elev strata (20.00 to 30.00) mode,Elev strata (20.00 to 30.00) median,Elev strata (20.00 to 30.00) stddev,Elev strata (20.00 to 30.00) CV,Elev strata (20.00 to 30.00) skewness,Elev strata (20.00 to 30.00) kurtosis,Elev strata (above 30.00) total return count,Elev strata (above 30.00) return proportion,Elev strata (above 30.00) min,Elev strata (above 30.00) max,Elev strata (above 30.00) mean,Elev strata (above 30.00) mode,Elev strata (above 30.00) median,Elev strata (above 30.00) stddev,Elev strata (above 30.00) CV,Elev strata (above 30.00) skewness,Elev strata (above 30.00) kurtosis
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_10.las",clipLidar_76297_10,11728,7481,3207,848,170,22,0,0,0,0,0,305.739990,458.859985,369.198207,383.515226,32.041180,1026.637239,0.086786,39.307495,-0.084797,2.696737,25.440779,17.275009,17.535215,369.198207,17.940046,-0.959356,2.275527,0.048592,-0.053476,0.126841,308.538098,312.399994,319.130005,336.549988,348.812500,355.869995,366.799988,374.279999,380.970001,385.600006,388.119995,390.980011,405.209991,425.344513,443.331897,0.414435,370.585841,371.951069,0.000000,255.000000,122.839529,255.000000,81.972816,6719.542594,0.667316,147.000000,-0.057118,1.774923,70.788275,122.839529,46.986357,-0.607821,-0.584608,0.382502,-0.012936,-0.012442,1.000000,4.000000,6.000000,25.000000,40.000000,56.000000,108.000000,135.000000,157.000000,176.000000,187.000000,198.000000,239.199997,255.000000,255.000000,100.000000,100.000000,156.770485,7481,11728,75.792006,47.908034,57.520464,35.112551,90.175110,55.046117,5670,3584,6746,4118,7481,11728,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11728,1.000000,305.739990,458.859985,369.198207,383.515226,374.279999,32.041180,0.086786,-0.084797,2.696737
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_11.las",clipLidar_76297_11,8887,7563,1143,159,21,1,0,0,0,0,0,334.970001,399.179993,364.273648,358.411744,12.178589,148.318023,0.033433,15.250000,0.685568,2.921772,9.831682,6.429993,6.088256,364.273648,6.711946,1.184470,0.864671,0.018426,0.176472,0.128826,340.029999,348.820007,351.709991,355.149994,356.269989,357.119995,358.859985,360.529999,363.910004,368.730011,371.519989,375.323975,383.299988,388.649994,394.880005,0.456372,364.477149,364.683198,0.000000,255.000000,138.546641,4.047619,69.492277,4829.176504,0.501580,92.000000,-0.469524,2.321294,56.656719,138.546641,39.240040,-4.674685,3.159343,0.283226,-0.119130,0.080513,2.000000,6.000000,24.000000,70.000000,97.000000,113.000000,135.000000,151.000000,165.000000,181.000000,189.000000,198.000000,222.000000,242.000000,255.000000,100.000000,100.000000,117.506281,7563,8887,42.231919,66.798889,39.023292,62.619557,45.854820,73.581912,3194,5052,3468,5565,7563,8887,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8887,1.000000,334.970001,399.179993,364.273648,358.411744,360.529999,12.178589,0.033433,0.685568,2.921772
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_12.las",clipLidar_76297_12,5578,3412,1584,470,93,19,0,0,0,0,0,297.869995,433.859985,357.709326,308.662851,36.981654,1367.642696,0.103385,70.975006,-0.096120,1.685552,32.925329,30.984985,58.282139,357.709326,21.089708,-0.508663,-0.685403,0.058958,-0.024119,-0.032499,301.073087,306.500000,308.429993,310.251984,315.237488,328.650024,347.372009,366.945007,377.260010,383.230011,386.212494,389.989990,403.640015,412.274475,425.859208,0.440027,359.615572,361.479225,0.000000,255.000000,132.359448,255.000000,82.919540,6875.650046,0.626472,147.750000,-0.188388,1.806660,70.919677,132.359448,47.465523,-2.466116,-0.215256,0.358611,-0.051956,-0.004535,0.000000,4.000000,7.000000,33.000000,50.250000,81.000000,121.000000,146.000000,167.000000,187.000000,198.000000,209.000000,255.000000,255.000000,255.000000,100.000000,100.000000,163.481829,3412,5578,69.783118,93.141852,55.611330,88.633919,90.914420,144.900352,2381,3178,3102,4944,3412,5578,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5578,1.000000,297.869995,433.859985,357.709326,308.662851,366.944992,36.981654,0.103385,-0.096120,1.685552
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_13.las",clipLidar_76297_13,7668,5456,1801,358,48,5,0,0,0,0,0,313.940002,466.170013,373.575231,391.263183,27.957384,781.615298,0.074837,39.890015,0.471730,3.102578,22.534844,19.880005,24.723173,373.575231,15.687209,1.045270,1.712938,0.041992,0.066632,0.109193,325.240211,330.769989,337.688019,348.290009,351.739990,356.529999,364.823975,372.540009,381.459991,388.809998,391.630005,394.459991,406.529999,428.028992,447.498800,0.391744,374.619762,375.679729,0.000000,255.000000,125.360720,255.000000,79.265536,6283.025205,0.632300,137.000000,-0.096103,1.860264,67.493191,125.360720,45.463240,-1.200678,0.379790,0.362659,-0.026410,0.008354,2.000000,5.000000,7.000000,34.000000,50.000000,71.000000,113.000000,135.000000,157.000000,176.000000,187.000000,195.000000,236.000000,255.000000,255.000000,100.000000,100.000000,140.542522,5456,7668,60.465543,31.836510,49.061033,25.639019,68.951613,36.033724,3299,1737,3762,1966,5456,7668,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7668,1.000000,313.940002,466.170013,373.575231,391.263183,372.540009,27.957384,0.074837,0.471730,3.102578
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_14.las",clipLidar_76297_14,1663,1553,109,1,0,0,0,0,0,0,0,348.950012,377.230011,360.468238,357.030012,5.571964,31.046778,0.015458,8.500000,0.547584,2.497519,4.635480,3.440002,3.239977,360.468238,3.132331,0.445204,0.250853,0.008690,0.142132,0.080085,350.533395,352.769012,354.269989,355.869995,356.399994,356.890015,357.902008,358.989990,360.700012,363.059998,364.899994,366.269989,368.626007,370.929993,373.501390,0.407292,360.511274,360.554325,1.000000,255.000000,151.261575,166.301587,63.367860,4015.485689,0.418929,66.000000,-0.910419,3.146052,48.551100,151.261575,34.352260,-6.935722,5.344086,0.227105,-0.201900,0.155567,4.000000,7.000000,34.599998,113.000000,126.000000,140.000000,154.000000,165.000000,176.000000,187.000000,192.000000,200.000000,220.000000,236.000000,255.000000,100.000000,100.000000,107.083065,1553,1663,41.081777,67.095943,41.010222,68.610944,43.915003,73.470702,638,1042,682,1141,1553,1663,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1663,1.000000,348.950012,377.230011,360.468238,357.030012,358.989990,5.571964,0.015458,0.547584,2.497519
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_2.las",clipLidar_76297_2,3126,1927,872,259,61,7,0,0,0,0,0,310.989990,469.549988,391.957060,313.506816,42.905092,1840.846958,0.109464,58.744995,-0.433254,2.242362,34.459156,28.675003,83.293190,391.957060,24.238656,-2.535262,1.784834,0.061840,-0.104596,0.073636,312.900009,313.809998,315.864990,349.609985,365.864990,377.890015,391.500000,396.799988,403.809998,418.304993,424.609985,431.359985,447.540009,453.242493,461.255005,0.510640,394.297597,396.524222,0.000000,255.000000,120.305822,255.000000,84.594388,7156.210443,0.703161,145.000000,0.075320,1.755568,73.083652,120.305822,48.522987,1.232236,-1.116826,0.403330,0.025395,-0.023016,0.000000,4.000000,6.000000,20.000000,36.000000,51.000000,97.000000,130.000000,148.000000,170.000000,181.000000,200.000000,255.000000,255.000000,255.000000,100.000000,100.000000,162.221069,1927,3126,73.845355,97.405293,59.532949,96.417147,96.574987,156.408926,1423,1877,1861,3014,1927,3126,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3126,1.000000,310.989990,469.549988,391.957060,313.506816,396.800003,42.905092,0.109464,-0.433254,2.242362
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_3.las",clipLidar_76297_3,10473,6673,3003,689,100,8,0,0,0,0,0,311.059998,464.369995,371.454737,335.394918,33.814262,1143.404298,0.091032,48.850006,0.463613,2.527030,27.863290,24.809998,33.965069,371.454737,19.170372,1.987305,1.488174,0.051609,0.103665,0.077629,313.463212,323.507996,331.796021,339.269989,343.570007,348.260010,357.634003,369.359985,378.279999,386.880005,392.420013,399.510010,421.713989,433.641998,454.241205,0.393939,372.990505,374.549835,0.000000,255.000000,116.250167,255.000000,84.911004,7209.878587,0.730416,151.000000,0.172916,1.742409,73.829058,116.250167,48.696648,2.751974,-1.510533,0.418895,0.056513,-0.031019,1.000000,4.000000,6.000000,21.000000,33.000000,46.000000,82.000000,119.000000,143.000000,167.000000,184.000000,203.000000,254.000000,255.000000,255.000000,100.000000,100.000000,156.945901,6673,10473,57.845047,90.528997,48.324262,85.839778,75.842949,134.722014,3860,6041,5061,8990,6673,10473,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10473,1.000000,311.059998,464.369995,371.454737,335.394918,369.359985,33.814262,0.091032,0.463613,2.527030
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_4.las",clipLidar_76297_4,6463,5427,918,108,9,1,0,0,0,0,0,342.549988,447.279999,375.933361,359.173799,21.468790,460.908926,0.057108,25.229980,1.313632,4.070643,16.909580,9.160004,9.096189,375.933361,11.221876,3.536151,1.602616,0.029851,0.315112,0.142812,348.203408,354.690002,356.989990,359.649994,360.760010,361.880005,364.239990,367.619995,373.059998,381.511993,385.989990,391.212006,408.783997,424.005981,441.040009,0.318757,376.545786,377.185463,0.000000,255.000000,139.564134,255.000000,76.684358,5880.490741,0.549456,117.000000,-0.308764,2.010985,63.942272,139.564134,43.860191,-3.547619,1.409131,0.314265,-0.080885,0.032128,3.000000,5.000000,14.000000,54.000000,86.000000,104.000000,126.000000,146.000000,167.000000,192.000000,203.000000,214.000000,238.000000,255.000000,255.000000,100.000000,100.000000,119.089737,5427,6463,35.581352,83.655795,35.927588,81.927897,42.786070,97.567717,1931,4540,2322,5295,5427,6463,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6463,1.000000,342.549988,447.279999,375.933361,359.173799,367.619995,21.468790,0.057108,1.313632,4.070643
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_5.las",clipLidar_76297_5,2262,1504,559,163,33,3,0,0,0,0,0,318.369995,475.920013,387.724571,413.400165,33.447587,1118.741077,0.086266,42.672485,-0.245843,2.504349,26.828174,19.884995,24.409988,387.724571,18.800510,-1.517709,1.957463,0.048489,-0.080727,0.104118,323.061004,328.672028,334.595978,351.907990,367.887512,374.829987,385.641998,393.619995,400.467987,407.320007,410.559998,413.803986,424.106995,439.552002,461.761700,0.440207,389.163962,390.567180,0.000000,255.000000,118.190981,4.047619,79.263922,6282.769348,0.670643,137.000000,0.006221,1.831564,68.352311,118.190981,45.457765,0.101567,-0.165155,0.384613,0.002234,-0.003633,1.000000,4.000000,7.000000,26.000000,41.000000,55.000000,102.000000,130.000000,148.000000,167.000000,178.000000,189.000000,222.000000,255.000000,255.000000,100.000000,100.000000,150.398936,1504,2262,72.672872,26.861702,57.206012,20.778073,86.037234,31.250000,1093,404,1294,470,1504,2262,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2262,1.000000,318.369995,475.920013,387.724571,413.400165,393.620010,33.447587,0.086266,-0.245843,2.504349
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_6.las",clipLidar_76297_6,10915,7503,2721,585,98,8,0,0,0,0,0,301.670013,440.779999,346.359772,310.502393,31.205897,973.808020,0.090097,52.529999,0.638328,2.310033,26.595949,24.119995,29.297594,346.359772,17.505047,3.211618,0.280346,0.050540,0.183468,0.016015,307.779999,310.700012,312.170013,315.450012,318.269989,320.869995,329.130005,339.799988,349.970001,363.290009,370.799988,377.489990,393.197998,405.149994,419.615795,0.321255,347.762578,349.201374,0.000000,255.000000,124.374530,255.000000,85.094865,7241.136056,0.684182,151.000000,0.047654,1.725149,73.394001,124.374530,48.919770,0.805571,-1.327474,0.393326,0.016467,-0.027136,2.000000,4.000000,7.000000,27.000000,41.000000,56.000000,102.000000,130.000000,151.000000,178.000000,192.000000,214.000000,255.000000,255.000000,255.000000,100.000000,100.000000,145.475143,7503,10915,48.927096,96.348127,43.435639,95.483280,63.188058,138.904438,3671,7229,4741,10422,7503,10915,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10915,1.000000,301.670013,440.779999,346.359772,310.502393,339.799988,31.205897,0.090097,0.638328,2.310033
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_7.las",clipLidar_76297_7,125,80,34,11,0,0,0,0,0,0,0,344.359985,447.049988,416.672959,404.669987,19.128691,365.906815,0.045908,26.970001,-1.083818,4.604124,15.209018,13.490021,17.710018,416.672959,10.385496,-1.769648,1.036876,0.024925,-0.170396,0.099839,355.424393,385.982025,395.731995,404.453979,405.049988,405.552002,412.556000,418.540009,426.112000,431.050018,432.019989,433.339996,437.395996,439.593994,442.174388,0.704187,417.108301,417.527642,1.000000,255.000000,91.960000,1.000000,72.599365,5270.667742,0.789467,118.000000,0.530231,2.517646,61.162240,91.960000,40.834194,4.912840,1.362052,0.444043,0.120312,0.033356,2.000000,3.000000,4.400000,10.800000,22.000000,34.200001,57.000000,99.000000,115.000000,129.199997,140.000000,146.000000,177.800003,255.000000,255.000000,100.000000,100.000000,156.250000,80,125,63.750000,91.250000,50.400000,78.400000,78.750000,122.500000,51,73,63,98,80,125,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,125,1.000000,344.359985,447.049988,416.672959,404.669987,418.540009,19.128691,0.045908,-1.083818,4.604124
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_8.las",clipLidar_76297_8,7079,6578,501,0,0,0,0,0,0,0,0,353.839996,384.910004,365.566268,363.210316,5.330333,28.412447,0.014581,6.559998,0.721220,3.031572,4.181557,3.190002,3.040303,365.566268,2.958085,0.460445,0.377053,0.008092,0.155656,0.127465,357.213401,358.299988,359.119995,360.989990,361.880005,362.700012,363.549988,364.670013,365.649994,367.029999,368.440002,370.209991,373.690002,376.079987,379.536599,0.377415,365.605121,365.644019,1.000000,255.000000,140.665207,158.238095,60.323769,3638.957126,0.428846,66.000000,-0.872847,2.988774,46.997791,140.665207,32.813012,-6.799887,4.580975,0.233270,-0.207231,0.139608,4.000000,6.000000,34.000000,97.000000,115.000000,130.000000,143.000000,157.000000,165.000000,176.000000,181.000000,187.000000,203.000000,216.000000,242.000000,100.000000,100.000000,107.616297,6578,7079,41.866829,65.141380,40.726091,64.656025,43.827911,69.580420,2754,4285,2883,4577,6578,7079,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7079,1.000000,353.839996,384.910004,365.566268,363.210316,364.670013,5.330333,0.014581,0.721220,3.031572
