CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
12806252010497,12777128010497,117010497,,2005,41,3,35,75327,1,,2005,8,31,,1,1,8,0,42.54,-122.23,6100,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26761,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12806619010497,12777128010497,117010497,,2005,41,3,35,95384,1,,2005,8,12,,1,1,5,0,42.54,-121.76,4500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26543,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12806846010497,12777128010497,117010497,,2005,41,3,35,56496,1,,2005,8,8,,1,1,6,0,42.61,-121.59,5100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26543,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12807070010497,12777128010497,117010497,,2005,41,3,35,80073,1,,2005,5,14,,1,1,3,0,42.58,-121.43,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26433,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12807466010497,12777128010497,117010497,,2005,41,3,35,99771,1,,2005,8,8,,1,1,5,0,42.63,-121.29,5100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26321,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12807708010497,12777128010497,117010497,,2005,41,3,35,69709,1,,2005,7,18,,1,1,4,0,42.7,-122.1,5900,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26652,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12808041010497,12777128010497,117010497,,2005,41,3,35,72880,1,,2005,8,3,,1,1,2,0,42.65,-120.93,6100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26209,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12808317010497,12777128010497,117010497,,2005,41,3,35,78099,1,,2005,4,28,,1,1,5,0,42.74,-121.95,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26652,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12808454010497,12777128010497,117010497,,2005,41,3,35,63792,1,,2005,8,6,,1,1,3,0,42.75,-121.46,4700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26432,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12808682010497,12777128010497,117010497,,2005,41,3,35,87075,1,,2005,5,23,,1,1,3,0,42.79,-121.62,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26432,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12808903010497,12777128010497,117010497,,2005,41,3,35,63050,1,,2005,9,2,,1,1,6,1,42.87,-122.12,6100,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26651,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12809032010497,12777128010497,117010497,,2005,41,3,35,90927,1,,2005,5,18,,1,1,6,0,42.88,-121.81,4500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26542,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12809197010497,12777128010497,117010497,,2005,41,3,35,81293,1,,2005,6,14,,1,1,2,0,42.91,-121.95,5900,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26651,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12809836010497,12777128010497,117010497,,2005,41,3,35,72423,1,,2005,9,1,,1,1,7,0,43.03,-122.16,6300,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26651,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12810031010497,12777128010497,117010497,,2005,41,3,35,99736,1,,2005,5,9,,1,1,4,0,43.04,-121.81,4700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26541,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12810157010497,12777128010497,117010497,,2005,41,3,35,76315,1,,2005,5,6,,1,1,4,0,43.08,-122.02,5500,,,2,,M242Be,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26650,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12810464010497,12777128010497,117010497,,2005,41,3,35,85667,1,,2005,4,23,,1,1,1,0,43.09,-121.68,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26541,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12810726010497,12777128010497,117010497,,2005,41,3,35,83483,1,,2005,10,16,,1,1,1,0,43.21,-121.84,5100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26540,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12811072010497,12777128010497,117010497,,2005,41,3,35,51243,1,,2005,5,17,,1,1,6,0,43.23,-121.54,5500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26430,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12811277010497,12777128010497,117010497,,2005,41,3,35,57463,1,,2005,9,7,,1,1,2,0,43.38,-121.87,5100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26540,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12811513010497,12777128010497,117010497,,2005,41,3,35,74578,1,,2005,9,4,,1,1,6,0,43.38,-122.02,6300,,,2,,M242Bc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26649,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12811867010497,12777128010497,117010497,,2005,41,3,35,72654,1,,2005,5,27,,1,1,3,0,43.37,-121.54,5500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26429,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12812129010497,12777128010497,117010497,,2005,41,3,35,96947,1,,2005,5,5,,1,1,1,0,43.43,-121.74,4500,,,2,,M242Cf,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26429,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12812315010497,12777128010497,117010497,,2005,41,3,35,87843,1,,2005,9,8,,1,1,4,0,43.43,-121.88,4700,,,2,2,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26540,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12812481010497,12777128010497,117010497,,2005,41,3,35,85207,1,,2005,5,14,,1,1,4,0,43.45,-121.37,4700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26318,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12812732010497,12777128010497,117010497,,2005,41,3,35,58949,1,,2005,9,6,,1,1,6,0,43.53,-121.88,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26539,1,4,24,1,5,6,0,8,,,,,,,,,7,2
12812975010497,12777128010497,117010497,,2005,41,3,35,54706,1,,2005,5,15,,1,1,5,0,43.58,-121.74,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26539,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12813363010497,12777128010497,117010497,,2005,41,3,35,71928,1,,2005,5,5,,1,1,2,0,43.58,-121.54,4300,,,2,,M242Cf,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26429,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12813523010497,12777128010497,118010497,,2005,41,3,37,88867,1,,2005,10,27,,1,1,3,0,42.04,-120.85,5500,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26211,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12813751010497,12777128010497,118010497,,2005,41,3,37,69212,1,,2005,10,24,,1,1,2,0,42.13,-120.71,6100,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26211,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12814091010497,12777128010497,118010497,,2005,41,3,37,59633,1,,2005,5,27,,1,1,6,0,42,-120.56,5100,,,2,,M261Ge,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26098,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12814230010497,12777128010497,118010497,,2005,41,3,37,90155,1,,2005,5,26,,1,1,3,1,42.22,-120.25,5700,,,2,,M261Gf,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25982,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12814422010497,12777128010497,118010497,,2005,41,3,37,82803,1,,2005,9,11,,1,1,3,0,42.31,-120.74,5500,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26210,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12814778010497,12777128010497,118010497,,2005,41,3,37,64617,1,,2005,9,1,,1,1,2,0,42.35,-120.44,6100,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26096,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12814996010497,12777128010497,118010497,,2005,41,3,37,58308,1,,2005,8,19,,1,1,1,0,42.37,-120.57,5700,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26096,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12815212010497,24885501010900,118010497,,2004,41,3,37,94336,1,,2005,9,13,,1,1,5,0,42.4,-120.63,5500,,,1,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26096,1,4,24,1,5,5,0,3,,,,,,,,,7,2
12815407010497,12777128010497,118010497,,2005,41,3,37,72527,1,,2005,6,9,,1,1,5,0,42.38,-120.29,4900,,,2,,M261Gf,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25982,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12815562010497,12777128010497,118010497,,2005,41,3,37,65239,1,,2005,6,2,,1,1,9,0,42.39,-119.74,6500,,,2,, 342Bi,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25750,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12815809010497,24885501010900,118010497,,2004,41,3,37,71823,1,,2005,9,15,,1,1,3,0,42.43,-120.76,6100,,,1,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26209,1,4,24,1,5,5,0,3,,,,,,,,,7,2
12816161010497,12777128010497,118010497,,2005,41,3,37,58469,1,,2005,8,25,,1,1,5,0,42.48,-120.77,6500,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26209,1,4,24,1,5,6,0,1,,,,,,,,,7,2
12816389010497,12777128010497,118010497,,2005,41,3,37,51857,1,,2005,8,16,,1,1,4,0,42.53,-120.62,5300,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26096,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12816616010497,12777128010497,118010497,,2005,41,3,37,54960,1,,2005,10,25,,1,1,6,0,42.58,-120.56,6300,,,2,2,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26095,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12816820010497,12777128010497,118010497,,2005,41,3,37,55970,1,,2005,8,10,,1,1,5,0,42.62,-120.76,7100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26209,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12817099010497,12777128010497,118010497,,2005,41,3,37,59205,1,,2005,10,27,,1,1,2,0,42.78,-121.21,5300,,,2,2,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26320,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12817230010497,12777128010497,118010497,,2005,41,3,37,84673,1,,2005,6,13,,1,1,1,0,42.8,-121.28,5700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26320,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12817452010497,12777128010497,118010497,,2005,41,3,37,96669,1,,2005,7,1,,1,1,4,0,42.82,-120.96,5700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26208,1,4,24,1,5,6,0,8,,,,,,,,,7,2
12817742010497,12777128010497,118010497,,2005,41,3,37,83056,1,,2005,7,2,,1,1,5,0,42.8,-120.81,6100,,,2,,M261Gc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26208,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12817910010497,12777128010497,118010497,,2005,41,3,37,86431,1,,2005,7,21,,1,1,1,0,42.93,-121.15,5300,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26320,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12818424010497,12777128010497,118010497,,2005,41,3,37,78729,1,,2005,7,2,,1,1,1,0,42.97,-120.81,6500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26207,1,4,24,1,5,6,0,8,,,,,,,,,7,2
12818670010497,12777128010497,118010497,,2005,41,3,37,55950,1,,2005,7,24,,1,1,1,0,43,-121.01,6100,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26207,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12819109010497,12777128010497,118010497,,2005,41,3,37,88405,1,,2005,6,6,,1,1,9,0,43.13,-120.54,5500,,,2,, 342Bb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26093,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12819238010497,12777128010497,118010497,,2005,41,3,37,80849,1,,2005,8,9,,1,1,6,0,43.28,-121.34,6500,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26318,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12819566010497,12777128010497,118010497,,2005,41,3,37,96828,1,,2005,10,20,,1,1,5,0,43.28,-121.28,5900,,,2,2,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26318,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12819790010497,12777128010497,118010497,,2005,41,3,37,78514,1,,2005,8,13,,1,1,4,0,43.27,-121.21,4900,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,26318,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12819989010497,12777128010497,118010497,,2005,41,3,37,54513,1,,2005,6,3,,1,1,9,0,43.33,-120.73,4500,,,2,, 342Bb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26092,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12820101010497,12777128010497,118010497,,2005,41,3,37,96534,1,,2005,5,13,,1,1,1,0,43.42,-121.2,4700,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26318,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12820341010497,12777128010497,118010497,,2005,41,3,37,86693,1,,2005,6,8,,1,1,9,0,43.48,-120.74,4900,,,2,, 342Bb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26092,1,4,24,1,5,6,0,7,,,,,,,,,7,2
12820494010497,12777128010497,118010497,,2005,41,3,37,90838,1,,2005,6,7,,1,1,9,0,43.53,-120.06,5500,,,2,, 342Bb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25862,1,4,24,1,5,6,0,2,,,,,,,,,7,2
12820617010497,12777128010497,118010497,,2005,41,3,37,56726,1,,2005,5,5,,1,1,5,0,43.57,-121.26,5300,,,2,,M242Ce,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26317,1,4,24,1,5,6,0,8,,,,,,,,,7,2
12820838010497,12777128010497,118010497,,2005,41,3,37,55123,1,,2005,7,5,,1,1,5,0,43.57,-120.66,4700,,,2,2, 342Bb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26091,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12820922010497,12777128010497,119010497,,2005,41,1,39,99805,1,,2005,7,5,,1,1,2,1,43.49,-122.55,3500,,,2,,M242Bb,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26757,1,4,30,1,5,6,0,4,,,,,,,,,7,2
12821245010497,12777128010497,119010497,,2005,41,1,39,63476,1,,2005,7,6,,1,1,5,0,43.51,-122.72,3900,,,2,,M242Bb,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26864,1,4,30,1,5,6,0,3,,,,,,,,,7,2
12821803010497,12777128010497,119010497,,2005,41,1,39,86633,1,,2005,7,4,,1,1,7,0,43.59,-122.08,5500,,,2,,M242Bc,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26648,1,4,30,1,5,6,0,3,,,,,,,,,7,2
12822088010497,12777128010497,119010497,,2005,41,1,39,77959,1,,2005,7,7,,1,1,3,1,43.61,-122.89,1300,,,2,,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26864,1,4,30,1,5,6,0,5,,,,,,,,,7,2
12822537010497,12777128010497,119010497,,2005,41,1,39,65349,1,,2005,6,8,,1,1,2,0,43.68,-122.74,1700,,,2,,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26864,1,4,30,1,5,6,0,3,,,,,,,,,7,2
12822738010497,12777128010497,119010497,,2005,41,1,39,72779,1,,2005,9,11,,1,1,4,0,43.65,-122.24,3900,,,2,,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26648,1,4,30,1,5,6,0,4,,,,,,,,,7,2
12822969010497,12777128010497,119010497,,2005,41,1,39,82013,1,,2005,8,16,,1,1,7,1,43.72,-122.07,5700,,,2,,M242Bc,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26648,1,4,30,1,5,6,0,7,,,,,,,,,7,2
12823249010497,12777128010497,119010497,,2005,41,1,39,64482,1,,2005,6,1,,1,1,4,1,43.79,-123.1,900,,,2,, 242Bd,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26970,1,4,30,1,5,6,0,1,,,,,,,,,7,2
12823446010497,12777128010497,119010497,,2005,41,1,39,50753,1,,2005,6,18,,1,1,5,8,43.78,-122.62,2500,,,2,,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26756,1,4,30,1,5,6,0,3,,,,,,,,,7,2
12823863010497,12777128010497,119010497,,2005,41,1,39,78054,1,,2005,9,29,,1,1,3,0,44.26,-122.82,1100,,,2,2,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,26861,1,4,30,1,5,6,0,1,,,,,,,,,7,2
12824054010497,12777128010497,119010497,,2005,41,1,39,58046,1,,2005,7,19,,1,1,3,0,43.83,-122.78,1500,,,2,,M242Ba,4104,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26863,1,4,30,1,5,6,0,3,,,,,,,,,7,2
12824233010497,12777128010497,111010497,,2005,41,4,23,61486,1,,2005,5,12,,1,1,5,0,44.14,-118.52,5900,,,2,,M332Gh,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25267,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12824489010497,12777128010497,111010497,,2005,41,4,23,52228,1,,2005,5,11,,1,1,4,0,44.22,-119.33,5100,,,2,,M332Gh,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25507,1,4,24,1,5,6,0,1,,,,,,,,,7,2
12824750010497,12777128010497,111010497,,2005,41,4,23,59857,1,,2005,8,15,,1,1,6,1,44.18,-118.37,4700,,,2,2,M332Gh,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,25145,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12825265010497,12777128010497,111010497,,2005,41,4,23,52629,1,,2005,5,12,,1,1,4,0,44.25,-119.19,4900,,,2,,M332Gp,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25506,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12825515010497,12777128010497,111010497,,2005,41,4,23,61087,1,,2005,5,14,,1,1,2,1,44.24,-118.64,5700,,,2,,M332Gh,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25267,1,4,24,1,5,6,0,6,,,,,,,,,7,2
12825806010497,12777128010497,111010497,,2005,41,4,23,83475,1,,2005,8,10,,1,1,7,0,44.28,-118.83,6500,,,2,,M332Gp,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16,25387,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12826082010497,12777128010497,111010497,,2005,41,4,23,77957,1,,2005,6,20,,1,1,6,0,44.29,-118.51,7100,,,2,,M332Gl,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25145,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12826511010497,12777128010497,111010497,,2005,41,4,23,56881,1,,2005,5,18,,1,1,2,4,44.36,-119.32,4300,,,2,,M332Gp,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25506,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12826795010497,12777128010497,111010497,,2005,41,4,23,95441,1,,2005,5,19,,1,1,4,0,44.45,-118.52,5300,,,2,,M332Gl,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25144,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12827113010497,12777128010497,111010497,,2005,41,4,23,90141,1,,2005,7,20,,1,1,7,0,44.54,-119.36,5300,,,2,,M332Gb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25505,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12827312010497,12777128010497,111010497,,2005,41,4,23,79256,1,,2005,7,18,,1,1,8,0,44.54,-119.55,3900,,,2,, 342Hc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25624,1,4,24,1,5,6,0,4,,,,,,,,,7,2
12827435010497,12777128010497,111010497,,2005,41,4,23,51093,1,,2005,5,23,,1,1,5,1,44.55,-119.04,4100,,,2,,M332Gb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25386,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12827642010497,12777128010497,111010497,,2005,41,4,23,78633,1,,2005,5,27,,1,1,2,4,44.59,-118.89,5300,,,2,,M332Gb,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25265,1,4,24,1,5,6,0,9,,,,,,,,,7,2
12827908010497,12777128010497,111010497,,2005,41,4,23,91634,1,,2005,5,18,,1,1,2,0,44.57,-118.33,4900,,,2,,M332Gp,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25144,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12828174010497,12777128010497,111010497,,2005,41,4,23,86516,1,,2005,5,17,,1,1,6,0,44.63,-118.54,4700,,,2,,M332Gp,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25144,1,4,24,1,5,6,0,1,,,,,,,,,7,2
12828567010497,12777128010497,111010497,,2005,41,4,23,50621,1,,2005,5,18,,1,1,3,1,44.75,-118.89,4100,,,2,, 342Hc,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25385,1,4,24,1,5,6,0,5,,,,,,,,,7,2
12828911010497,12777128010497,111010497,,2005,41,4,23,53455,1,,2005,5,18,,1,1,7,0,44.74,-118.75,5700,,,2,,M332Gl,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25265,1,4,24,1,5,6,0,3,,,,,,,,,7,2
12829215010497,12777128010497,111010497,,2005,41,4,23,76904,1,,2005,5,20,,1,1,4,0,44.72,-118.41,5500,,,2,,M332Gl,4102,2,,1,,2/22/2006 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25143,1,4,24,1,5,6,0,3,,,,,,,,,7,2
