CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
41119889010497,36857990010497,102010497,,2005,41,0,5,59761,1,,2005,7,16,,1,1,1,0,44.918504,-122.099906,4500,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,2,1,5,,4,,,,,,,,,7,2
41119904010497,36857990010497,102010497,,2005,41,0,5,99102,1,,2005,11,9,,1,1,6,0,45.138247,-122.055418,2900,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,2,1,5,,4,,,,,,,,,7,2
41119919010497,36857990010497,102010497,,2005,41,0,5,67022,1,,2005,7,25,,1,1,4,0,45.063007,-122.02529,2300,,,2,,M242Ba,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,2,1,5,,4,,,,,,,,,7,2
41119924010497,36857990010497,102010497,,2005,41,0,5,63621,1,,2005,9,13,,1,1,7,0,45.179724,-121.925552,3700,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,5,,5,,,,,,,,,7,2
41119940010497,36857990010497,102010497,,2005,41,0,5,86575,1,,2005,7,27,,1,1,5,0,45.409695,-121.951949,3300,,,2,,M242Bb,4103,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26421,1,4,30,3,1,5,,4,,,,,,,,,7,2
41119946010497,36857990010497,102010497,,2005,41,0,5,58048,1,,2005,7,24,,1,1,5,0,45.185988,-122.169605,1900,,,2,,M242Ba,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26532,1,4,30,2,1,5,,4,,,,,,,,,7,2
41119981010497,36857990010497,102010497,,2005,41,0,5,57598,1,,2005,7,13,,1,1,1,0,45.035043,-122.053723,1500,,,2,,M242Ba,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,2,1,5,,5,,,,,,,,,7,2
41120028010497,36857990010497,102010497,,2005,41,0,5,81706,1,,2005,9,18,,1,1,4,0,45.129791,-121.854743,3900,,,2,,M242Bc,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,5,,8,,,,,,,,,7,2
41120034010497,36857990010497,102010497,,2005,41,0,5,58942,1,,2005,7,12,,1,1,2,0,45.110384,-122.021372,4300,,,2,,M242Ba,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,2,1,5,,1,,,,,,,,,7,2
41120039010497,36857990010497,102010497,,2005,41,0,5,78746,1,,2005,9,19,,1,1,1,0,44.891409,-121.928598,3700,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26423,1,4,30,2,1,5,,8,,,,,,,,,7,2
41120050010497,36857990010497,102010497,,2005,41,0,5,83345,1,,2005,11,7,,1,1,4,0,45.083181,-121.848406,2900,,,2,,M242Bc,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,5,,5,,,,,,,,,7,2
41120052010497,36857990010497,102010497,,2005,41,0,5,71360,1,,2005,10,31,,1,1,3,0,45.108146,-121.951499,4500,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,5,,4,,,,,,,,,7,2
41120053010497,36857990010497,102010497,,2005,41,0,5,92356,1,,2005,7,31,,1,1,3,0,45.207161,-121.957795,3700,,,2,,M242Bb,4103,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,2,1,5,,3,,,,,,,,,7,2
41120059010497,36857990010497,102010497,,2005,41,0,5,56635,1,,2005,11,4,,1,1,3,0,45.408436,-122.123625,1100,,,2,,M242Ba,4103,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26531,1,4,30,2,1,5,,5,,,,,,,,,7,2
41120065010497,36857990010497,102010497,,2005,41,0,5,54043,1,,2005,11,10,,1,1,1,0,45.038054,-122.031727,2100,,,2,,M242Ba,4105,2,,1,,01/23/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,3,1,5,,8,,,,,,,,,7,2
41120092010497,36857990010497,102010497,,2005,41,0,5,69394,1,,2005,7,11,,1,1,1,0,45.13579,-121.818932,3500,,,2,,M242Bc,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,2,1,5,,8,,,,,,,,,7,2
41120104010497,36857990010497,102010497,,2005,41,0,5,83330,1,,2005,11,8,,1,1,4,0,45.429512,-122.165839,1300,,,2,,M242Ba,4103,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26531,1,4,30,2,1,5,,7,,,,,,,,,7,2
41120120010497,36857990010497,102010497,,2005,41,0,5,84695,1,,2005,7,28,,1,1,5,0,45.453034,-122.023788,2100,,,2,,M242Ba,4103,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26421,1,4,30,2,1,5,,6,,,,,,,,,7,2
44540922020004,44513112020004,102010497,24474572010900,2013,41,0,5,71411,1,,2013,10,21,10.1000003815,2,1,1,0,45.012746,-122.256851,3900,2,2,5,5,M242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26533,1,4,30,1,6,4,,4,0,,,2,3,0,,,7,1
44540923020004,44513112020004,102010497,24474301010900,2013,41,0,5,92165,1,,2013,9,17,10.1000003815,2,1,5,0,44.96128,-122.204479,4100,2,2,5,,M242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26533,1,4,30,1,6,4,,3,1,,,2,3,0,,,7,1
44540943020004,44513112020004,102010497,24474761010900,2013,41,0,5,93330,1,,2013,9,3,10,2,1,5,0,45.008354,-121.845907,3700,2,2,5,,M242Bc,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26423,1,4,30,1,6,4,,4,1,,,2,3,0,,,7,1
44540948020004,44513112020004,102010497,24475301010900,2013,41,0,5,64034,1,,2013,7,10,9.6999998093,2,1,2,0,45.102301,-122.536144,700,2,2,5,, 242Bd,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26642,1,4,30,1,6,4,,3,0,,,2,3,0,,,7,1
44540965020004,44513112020004,102010497,24429222010900,2013,41,0,5,80486,2,,2013,9,1,9.8999996185,2,1,,,45.437705,-122.6212,100,2,2,5,, 242Ba,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,4,,,,,,,,,,,7,1
44540966020004,44513112020004,102010497,24428953010900,2013,41,0,5,79488,1,,2013,7,9,10,2,1,2,0,45.32609,-122.4274,500,2,2,5,, 242Bb,4103,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26641,1,4,30,1,6,4,,8,0,,,2,3,0,,,7,1
44541025020004,44513112020004,102010497,24476148010900,2013,41,0,5,92896,1,,2013,8,5,10,2,1,3,0,45.205124,-122.057276,4100,2,2,5,,M242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26532,1,4,30,1,6,4,,3,1,,,2,3,0,,,7,1
44541248020004,44513112020004,102010497,24475416010900,2013,41,0,5,69359,2,,2013,9,1,9.8999996185,2,1,,,45.157281,-122.760215,100,2,2,5,, 242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,4,,,,,,,,,,,7,1
44541409020004,44513112020004,102010497,24475433010900,2013,41,0,5,89498,1,,2013,9,4,10.1000003815,2,1,1,0,45.137918,-122.223366,3500,2,2,5,,M242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26532,1,4,30,1,6,4,,1,1,,,2,3,0,,,7,1
44541410020004,44513112020004,102010497,24475034010900,2013,41,0,5,66875,1,,2013,8,22,10,2,1,2,0,45.010741,-122.057378,1500,2,2,5,,M242Ba,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26533,1,4,30,1,6,4,,6,1,,,2,3,0,,,7,1
44541840020004,44513112020004,102010497,24428644010900,2013,41,0,5,58249,1,,2013,7,8,9.8999996185,2,1,3,0,45.258202,-122.611168,300,2,2,5,, 242Bd,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26641,1,4,30,1,6,4,,3,0,,,2,3,0,,,7,1
44542193020004,44513112020004,102010497,24429237010900,2013,41,0,5,54887,1,,2013,7,11,9.6999998093,2,1,3,0,45.454218,-122.27027,500,2,2,5,, 242Bd,4103,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26531,1,4,30,1,6,4,,3,0,,,2,3,0,,,7,1
44542495020004,44513112020004,102010497,24475820010900,2013,41,0,5,55838,1,,2013,8,26,10,2,1,3,0,45.160205,-121.920277,4300,2,2,5,,M242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26422,1,4,30,1,6,4,,3,1,,,2,3,0,,,7,1
44542692020004,44513112020004,102010497,24429053010900,2013,41,0,5,93191,1,,2013,10,28,10,2,1,1,0,45.362066,-122.13224,1700,2,2,5,,M242Ba,4103,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26532,1,4,30,1,6,4,,3,0,,,2,3,0,,,7,1
44542789020004,44513112020004,102010497,24475652010900,2013,41,0,5,74584,1,,2013,9,19,10.3999996185,2,1,1,0,45.150861,-122.407265,900,2,2,5,,M242Ba,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26642,1,4,30,1,6,4,,5,0,,,2,3,0,,,7,1
44542884020004,44513112020004,102010497,24429036010900,2013,41,0,5,65688,2,,2013,9,1,9.8999996185,2,1,,,45.352095,-122.61101,100,2,2,5,, 242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,4,,,,,,,,,,,7,1
44542984020004,44513112020004,102010497,24428627010900,2013,41,0,5,60041,2,,2013,9,1,9.8999996185,2,1,,,45.305727,-122.752293,100,2,2,5,, 242Bb,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,4,,,,,,,,,,,7,1
44543180020004,44513112020004,102010497,24428712010900,2013,41,0,5,93879,1,,2013,10,24,10.1999998093,2,1,4,0,45.298802,-122.267941,900,2,2,5,,M242Ba,4103,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26532,1,4,30,1,6,4,,4,0,,,2,3,0,,,7,1
44543494020004,44513112020004,102010497,24428148010900,2013,41,0,5,90867,1,,2013,7,24,10.1000003815,2,1,3,9,45.227601,-121.748563,3700,2,2,5,,M242Bc,4103,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26422,1,4,30,1,6,4,,9,1,,,2,3,0,,,7,1
44543641020004,44513112020004,102010497,24474161010900,2013,41,0,5,56346,1,,2013,9,23,9.8999996185,2,1,5,0,44.957918,-122.540683,2100,2,2,5,,M242Ba,4105,6,,1,,04/08/14 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15.5,26643,1,4,30,1,6,4,,7,0,,,2,3,0,,,7,1
48203494010497,48201640010497,102010497,23903621010900,2011,41,0,5,87480,1,,2011,6,13,9.8999996185,2,1,1,0,45.152685,-122.466466,700,2,2,3,, 242Bd,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26642,1,4,30,1,6,2,,7,0,,,2,3,0,,,7,1
48203561010497,48201640010497,102010497,23902846010900,2011,41,0,5,62672,1,,2011,8,1,10,2,1,4,1,45.012201,-121.919587,2300,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,1,6,2,,5,1,,,2,3,0,,,7,1
48203562010497,48201640010497,102010497,23902352010900,2011,41,0,5,77205,1,,2011,9,7,10.1999998093,2,1,5,0,44.912498,-121.920088,3900,2,2,3,3,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,1,6,2,,3,1,,,2,3,0,,,7,1
48203579010497,48201640010497,102010497,23904285010900,2011,41,0,5,91421,1,,2011,8,10,10,2,1,7,0,45.158923,-121.993623,3500,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,2,,4,1,,,2,3,0,,,7,1
48203625010497,48201640010497,102010497,23904102010900,2011,41,0,5,65107,1,,2011,8,9,10,2,1,6,0,45.183081,-122.127671,2700,2,2,3,,M242Ba,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,1,6,2,,1,1,,,2,3,0,,,7,1
48203626010497,48201640010497,102010497,23903944010900,2011,41,0,5,78765,1,,2011,8,10,10,2,1,7,1,45.160976,-122.20183,1900,2,2,3,3,M242Ba,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,1,6,2,,5,1,,,2,3,0,,,7,1
48203631010497,48201640010497,102010497,23902501010900,2011,41,0,5,74957,1,,2011,6,16,9.8999996185,2,1,5,0,44.960052,-122.261551,3300,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,1,6,2,,4,0,,,2,3,0,,,7,1
48203633010497,48201640010497,102010497,23905280010900,2011,41,0,5,92484,1,,2011,8,2,10,2,1,7,0,45.351508,-121.847807,4100,2,2,3,,M242Bb,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,1,6,2,,3,1,,,2,3,0,,,7,1
48203737010497,48201640010497,102010497,23904876010900,2011,41,0,5,90942,2,,2011,9,1,9.8000001907,2,1,,,45.304214,-122.819164,300,2,2,3,, 242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,2,,,,,,,,,,,7,1
48203797010497,48201640010497,102010497,,2011,41,0,5,54387,2,,2011,9,1,,1,1,,,45.099228,-122.607242,500,,,3,, 242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26642,2,4,30,1,6,2,,,,,,,,,,,7,1
48204097010497,48201640010497,102010497,,2011,41,0,5,61091,1,,2011,7,11,,1,1,4,2,45.353232,-122.189135,1500,,,3,,M242Ba,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,1,6,2,,7,0,,,2,3,0,,,7,1
48204869010497,48201640010497,102010497,23903355010900,2011,41,0,5,91736,1,,2011,8,3,9.8999996185,2,1,3,0,45.059197,-121.782002,3500,2,2,3,,M242Bc,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,2,,3,1,,,2,3,0,,,7,1
48204995010497,48201640010497,102010497,23904592010900,2011,41,0,5,54961,1,,2011,7,28,10,2,1,4,0,45.20624,-121.776803,3900,2,2,3,,M242Bc,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,2,,3,1,,,2,3,0,,,7,1
48205263010497,48201640010497,102010497,23903708010900,2011,41,0,5,75011,1,,2011,9,1,10.1000003815,2,1,2,9,45.137764,-122.306863,3500,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26642,1,4,30,1,6,2,,4,1,,,2,3,0,,,7,1
48205571010497,48201640010497,102010497,23903017010900,2011,41,0,5,59819,1,,2011,9,22,10,2,1,4,0,45.011392,-122.129003,4100,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,1,6,2,,3,1,,,2,3,0,,,7,1
48205604010497,48201640010497,102010497,23905637010900,2011,41,0,5,57362,2,,2011,9,1,9.8000001907,2,1,,,45.455494,-122.337819,700,2,2,3,, 242Bd,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26531,2,4,30,1,6,2,,,,,,,,,,,7,1
48205639010497,48201640010497,102010497,23902711010900,2011,41,0,5,62835,1,,2011,6,15,9.8999996185,2,1,5,1,45.008603,-122.457337,1300,2,2,3,,M242Ba,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26642,1,4,30,1,6,2,,4,0,,,2,3,0,,,7,1
48205770010497,48201640010497,102010497,23904900010900,2011,41,0,5,55427,2,,2011,9,1,9.8000001907,2,1,,,45.306347,-122.323549,500,2,2,3,, 242Bd,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26532,2,4,30,1,6,2,,,,,,,,,,,7,1
48205832010497,48201640010497,102010497,23904852010900,2011,41,0,5,74682,2,,2011,9,1,9.8000001907,2,1,,,45.258937,-122.673361,100,2,2,3,, 242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,2,,,,,,,,,,,7,1
48205983010497,48201640010497,102010497,23904948010900,2011,41,0,5,55784,1,,2011,8,4,9.8999996185,2,1,7,1,45.309031,-121.987204,2900,2,2,3,,M242Ba,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,1,6,2,,5,1,,,2,3,0,,,7,1
48206003010497,48201640010497,102010497,23904924010900,2011,41,0,5,96815,2,,2011,9,1,9.8000001907,2,1,,,45.302455,-122.53899,500,2,2,3,, 242Bd,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,2,,,,,,,,,,,7,1
48206007010497,48201640010497,102010497,,2011,41,0,5,61499,2,,2011,9,1,,1,1,,,45.425654,-122.69739,300,,,3,, 242Bd,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26749,2,4,30,1,6,2,,,,,,,,,,,7,1
48206049010497,48201636010497,102010497,41118154010497,2011,41,0,5,79524,1,,2011,9,30,10.1999998093,2,1,7,0,45.209815,-122.127555,2300,2,2,3,,M242Ba,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,3,2,1,,6,1,,,2,3,0,,,7,1
48206222010497,48201636010497,102010497,41118147010497,2011,41,0,5,94910,3,8,2011,9,1,10,2,1,,,45.208757,-121.741778,4100,2,2,3,,M242Bc,4103,5.0999999046,,1,,09/27/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26422,2,1,30,2,2,1,,,,,,,,,,,7,1
48206228010497,48201636010497,102010497,41118167010497,2011,41,0,5,81925,1,,2011,9,21,10,2,1,5,0,45.083501,-121.781854,3500,2,2,3,,M242Bc,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,2,2,1,,8,1,,,2,3,0,,,7,1
48206287010497,48201636010497,102010497,41118172010497,2011,41,0,5,68466,1,,2011,7,15,9.8999996185,2,1,1,1,45.331143,-121.916214,1500,2,2,3,,M242Ba,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,2,2,1,,7,1,,,2,3,0,,,7,1
48206292010497,48201636010497,102010497,41118119010497,2011,41,0,5,66332,1,,2011,9,11,10,2,1,5,0,45.034638,-121.817626,4100,2,2,3,,M242Bc,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,3,2,1,,4,1,,,2,3,0,,,7,1
48206309010497,48201636010497,102010497,41118416010497,2011,41,0,5,71244,3,8,2011,9,1,10.1000003815,2,1,,,45.134942,-122.271953,2900,2,2,3,,M242Bb,4105,5.0999999046,,1,,09/27/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26532,2,1,30,2,2,1,,,,,,,,,,,7,1
48206310010497,48201636010497,102010497,41118270010497,2011,41,0,5,83480,1,,2011,9,10,10,2,1,2,0,45.133798,-121.885167,4700,2,2,3,,M242Bc,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,2,2,1,,3,1,,,2,3,0,,,7,1
48206359010497,48201636010497,102010497,41118185010497,2011,41,0,5,71634,1,,2011,9,4,10,2,1,4,0,45.062772,-122.234051,4300,2,2,3,,M242Bb,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,2,2,1,,3,1,,,2,3,0,,,7,1
48206410010497,48201636010497,102010497,41118201010497,2011,41,0,5,90736,1,,2011,8,15,10,2,1,3,0,45.429927,-121.949299,3500,2,2,3,,M242Bb,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,2,2,1,,3,1,,,2,3,0,,,7,1
48206525010497,48201636010497,102010497,41118320010497,2011,41,0,5,86749,1,,2011,7,20,9.8999996185,2,1,6,0,45.256213,-121.813033,4500,2,2,3,,M242Bb,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,3,2,1,,3,1,,,2,3,0,,,7,1
48206569010497,48201636010497,102010497,41118101010497,2011,41,0,5,69067,1,,2011,9,28,10.1000003815,2,1,6,4,45.086416,-122.094672,2100,2,2,3,,M242Ba,4105,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,3,2,1,,5,0,,,2,3,0,,,7,1
48206655010497,48201636010497,102010497,41118129010497,2011,41,0,5,61868,1,,2011,9,20,10.1000003815,2,1,5,0,45.280503,-121.777642,3900,2,2,3,,M242Bb,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,2,2,1,,3,1,,,2,3,0,,,7,1
48206671010497,48201636010497,102010497,41118306010497,2011,41,0,5,65499,1,,2011,8,11,10,2,1,6,0,45.40656,-122.089568,2100,2,2,3,,M242Ba,4103,5,,1,,07/26/12 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,2,2,1,,1,1,,,2,3,0,,,7,1
8724126010901,8655376010901,102010497,,2006,41,0,5,70045,1,,2006,10,2,,1,1,7,0,44.890737,-122.277205,3700,,,3,,M242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26643,1,4,30,1,5,7,0,7,,,,,,,,,7,2
8724275010901,8655376010901,102010497,,2006,41,0,5,73022,1,,2006,7,25,,1,1,5,4,44.915174,-122.40231,3700,,,3,,M242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26643,1,4,30,1,5,7,0,3,,,,,,,,,7,2
8724380010901,8655376010901,102010497,,2006,41,0,5,80878,1,,2006,11,18,,1,1,1,0,44.940181,-122.098293,3900,,,3,,M242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,1,5,7,0,8,,,,,,,,,7,2
8724737010901,8655376010901,102010497,,2006,41,0,5,88399,1,,2006,7,24,,1,1,3,0,45.05031,-122.467127,1100,,,3,,M242Ba,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26642,1,4,30,1,5,7,0,4,,,,,,,,,7,2
8724846010901,8655376010901,102010497,,2006,41,0,5,93701,1,,2006,7,20,,1,1,9,1,45.054517,-122.27386,3100,,,3,,M242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,1,5,7,0,4,,,,,,,,,7,2
8724971010901,8655376010901,102010497,,2006,41,0,5,93078,1,,2006,11,16,,1,1,3,0,45.117464,-122.127147,4100,,,3,,M242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,1,5,7,0,3,,,,,,,,,7,2
8725337010901,8655376010901,102010497,,2006,41,0,5,71816,1,,2006,8,9,,1,1,5,0,45.127733,-121.786609,3300,,,3,,M242Bc,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,1,5,7,0,5,,,,,,,,,7,2
8725497010901,8655376010901,102010497,,2006,41,0,5,83415,2,,2006,9,30,,1,1,,,45.203003,-122.686758,100,,,3,, 242Bb,4105,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26750,2,1,30,1,5,7,,,,,,,,,,,7,2
8725511010901,8655376010901,102010497,,2006,41,0,5,55189,1,,2006,8,1,,1,1,5,0,45.202858,-122.322243,1100,,,3,,M242Ba,4103,3,,1,,04/30/07 12:00 AM,10901,,08/08/17 12:00 AM,489998,OFFSET,17,26532,1,4,30,1,5,7,0,3,,,,,,,,,7,2
