SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
lidar,Eastern Cascades,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,14.112286885702716
lidar,Eastern Cascades,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.327236469001969
lidar,Eastern Cascades,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,8.318197080481138
lidar,Eastern Cascades,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.19288280227897261
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,20.69486452737784
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3495469588466343
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,15.982163566538231
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.26994700366761765
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-8.836707793874204
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.1492565622489945
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,26.685017904553114
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.45072374564059997
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,20.6776609348983
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.349256381277281
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-16.563628816423737
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.27976825229205743
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,15.408442917911959
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.30294972449077434
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,11.471786960175187
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2255500258862554
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-4.639820183658196
lidar,Klamath Mountains,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.09122480797147708
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,18.84568495199835
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.3705303056554085
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,13.977620801067506
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.27481792892891144
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-9.610777648505485
lidar,Klamath Mountains,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.1889601990459517
sentinel,North Cascades,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,20.911499251890408
sentinel,North Cascades,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3607913447287657
sentinel,North Cascades,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,16.38493820442917
sentinel,North Cascades,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.28269345095088394
sentinel,North Cascades,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,7.484121971025542
sentinel,North Cascades,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.12912543464793927
sentinel,North Cascades,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,23.189011447037508
sentinel,North Cascades,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.40008583421636196
sentinel,North Cascades,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,18.86042624226223
sentinel,North Cascades,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.32540366733811993
sentinel,North Cascades,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-4.063362210438881
sentinel,North Cascades,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.07010620799423381
lidar,North Cascades,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,22.213137881626242
lidar,North Cascades,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3633594758177678
lidar,North Cascades,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,17.36696678993185
lidar,North Cascades,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2840864709417734
lidar,North Cascades,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,12.76260676279195
lidar,North Cascades,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.20876897843560646
lidar,North Cascades,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,25.488157081225193
lidar,North Cascades,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.4169317926151945
lidar,North Cascades,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,19.877328680754374
lidar,North Cascades,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.32515062791154015
lidar,North Cascades,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,15.53396285225692
lidar,North Cascades,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.25410244286276945
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,20.40666772722203
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.5348671555733476
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,16.6785852325201
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.4371525798112294
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,7.914664754363887
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.2074466189713141
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,30.986102678438368
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.81215849757829
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,26.74619196573192
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.7010286936777205
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,25.32616496862912
sentinel,Northern Rockies,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.6638092019444108
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,36.010801809578574
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.9099089108201867
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,33.421115865299285
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.844473591457241
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,32.95338916150779
lidar,Northern Rockies,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.8326552293485909
lidar,Northern Rockies,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,54.30371475942579
lidar,Northern Rockies,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,1.372128124542236
lidar,Northern Rockies,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,52.103252612151245
lidar,Northern Rockies,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,1.3165275820629223
lidar,Northern Rockies,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,52.103252612151245
lidar,Northern Rockies,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-1.3165275820629223
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,18.55932463312618
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.27197959187460674
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.432454721066128
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.21150193891096958
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,5.171129808807136
sentinel,Puget Lowland,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.0757808704105346
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,19.802040276204856
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.29019110011114296
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,16.34026534587728
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.2394601521200875
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-8.416366076067822
sentinel,Puget Lowland,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.12333852959015962
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.20943497864133
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2558269003431817
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,12.425018016558344
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.18470413757507687
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,2.2202616791209655
lidar,Puget Lowland,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.03300530575380388
lidar,Puget Lowland,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,17.111130084650195
lidar,Puget Lowland,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.2543655486863998
lidar,Puget Lowland,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,12.498743594761757
lidar,Puget Lowland,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.18580010534921915
lidar,Puget Lowland,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-2.909613640200468
lidar,Puget Lowland,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.04325286912048832
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,15.35157556197927
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.23982529608407194
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,12.448311652698061
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.19446994321866248
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-8.153158240686473
sentinel,Willamette Valley,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.12737022211164
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,22.446920265127392
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.35067014958988746
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,19.593401179471076
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.30609192002405883
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-17.71932361376567
sentinel,Willamette Valley,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.27681471617841863
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,15.21619743256782
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.23510473934617904
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,11.89722147640429
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.18382340046187007
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-7.796132311317073
lidar,Willamette Valley,Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.12045766776379234
lidar,Willamette Valley,Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,16.338862503736443
lidar,Willamette Valley,Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.2524509837084682
lidar,Willamette Valley,Cascades,weighted,ElasticNet,mae,TOTAL_COVER,12.651264615186152
lidar,Willamette Valley,Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.1954740849633505
lidar,Willamette Valley,Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-9.881470358321193
lidar,Willamette Valley,Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.15267812626942553
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,28.925494461756838
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.9212883034060911
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,23.0410301510759
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.7338658153166114
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-21.727259831654376
sentinel,Blue Mountains,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.6920217171890795
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,50.75225406280975
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,1.6164791271374863
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,38.84005897152857
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,1.2370710578995148
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,38.10441468087238
sentinel,Blue Mountains,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,-1.2136404997341192
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,13.441790025653795
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.5054712126638614
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,11.207201024993791
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.4214407070680117
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-10.981613019986826
lidar,Blue Mountains,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.4129575926735993
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,55.61833633550727
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,2.0914973273798
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,55.09014808631356
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,2.0716350951677804
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-55.09014808631356
lidar,Blue Mountains,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,2.0716350951677804
sentinel,Cascades,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,18.16002639180549
sentinel,Cascades,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.278972295911231
sentinel,Cascades,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,14.581208368291177
sentinel,Cascades,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.22399489339386494
sentinel,Cascades,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-3.161090620262604
sentinel,Cascades,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.04856032083279593
sentinel,Cascades,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,21.381091017684778
sentinel,Cascades,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.32845393071576373
sentinel,Cascades,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,16.538507886426164
sentinel,Cascades,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.254062709848496
sentinel,Cascades,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-4.883437145491913
sentinel,Cascades,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.075018815668176
lidar,Cascades,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,16.724635939188282
lidar,Cascades,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.26630999969171154
lidar,Cascades,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,13.204355756645594
lidar,Cascades,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.2102558160469116
lidar,Cascades,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-3.203217354406834
lidar,Cascades,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.05100552357410365
lidar,Cascades,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,20.392224864956905
lidar,Cascades,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.32470981235383223
lidar,Cascades,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,15.720295971547893
lidar,Cascades,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.25031767690243195
lidar,Cascades,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-9.080167407811322
lidar,Cascades,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.14458547189711116
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,19.608919692747556
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4848286080804314
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,15.127312044280789
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.3740213003748273
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-5.876652404226104
sentinel,Eastern Cascades,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.14529965189093208
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,34.02118652804181
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.841170486089337
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,28.396796883786305
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.702108006092801
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-22.783073888163578
sentinel,Eastern Cascades,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.5633092579331302
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,13.324105098692888
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3089600672393276
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,10.452263429871708
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.24236764782147582
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,0.8420904448966077
lidar,Eastern Cascades,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.0195264386275649
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,31.472554691064445
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.7297872946452968
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,28.300152127875688
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.6562254530076795
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-28.005642436608763
lidar,Eastern Cascades,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.6493963464115909
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,17.600272586257184
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.29727770139587834
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,13.500343889039364
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.22802778648560587
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,4.523002406544317
sentinel,Klamath Mountains,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.07639584854358533
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,23.444533797097677
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.3959902940901724
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,17.291735666038125
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.2920663533335703
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,0.003911216362350503
sentinel,Klamath Mountains,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,-6.60624660307472e-05
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,15.734943636267081
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.30936914682946764
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,12.346271667032894
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.24274351535338182
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,4.4046580056782805
lidar,Klamath Mountains,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.08660121833239368
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,16.915594067746255
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.3325822466113241
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,12.518129831443067
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.2461224669993673
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,2.2310901260345037
lidar,Klamath Mountains,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.04386608968843389
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,22.0259919967356
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3800199677585946
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,18.057899801437866
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.3115574772454016
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-12.811736614621946
sentinel,North Cascades,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.22104410715947842
