uuid,lat,lon,orig_id,source,meas_yr,ecoregion3,agency,plot_size_ac,bulk_dens,soil_depth,pct_clay_surf,pct_rock_surf,pct_sand_surf,distance_to_water_m,pot_veg_type
087db454,46.562751756853814,-121.01132136283348,087db454-cca0-49d8-b2cb-c0fc7f2e5e1b,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,80.48197397,1053
08815132,46.95196994988542,-123.31526588420837,08815132-f214-4e0b-94b3-75522beeef3a,WA-DNR,2014,coast_range,WADNR,0.1,125,168.0,24,4,23,185.5355155,1039
08b84bd6,46.975215618921766,-123.092817012013,08b84bd6-74f1-4214-b2f7-432ece9b6515,WA-DNR,2013,coast_range,WADNR,0.1,100,134.0,20,28,32,23.10893481,1158
08bca71c,43.22091889939581,-122.62654221923457,61501001460001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,23,33,33,355.64209700000004,1039
08d70329,46.5687459623801,-120.95944679060453,08d70329-ac22-42d8-9fc6-be36e942133f,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,130.5272413,1053
08ddfe20,43.75671260400164,-123.69570462489969,61-A02,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,158.16264809999998,1039
08e683f1,43.103944129999995,-122.36076310000001,61503002640001,USFS-UMPQUA,2018,cascades,USFS,0.25,84,103.0,16,28,32,677.3949993,1041
08ee33c3,43.78285158026408,-123.83092592073127,43-26,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,166.4734214,1039
08ff189c,46.262506240949726,-123.2346416691363,08ff189c-2e16-499e-adc0-cf6e88f524a8,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,246.48968760000002,1039
091098c8,43.305874519999996,-122.4189767,61503002880001,USFS-UMPQUA,2018,cascades,USFS,0.25,84,103.0,16,28,32,575.4493408,1037
093e9f6e,43.55259436835822,-123.71047595999087,22-04,BLM-COOS,2011,coast_range,BLM,0.125,119,134.0,38,4,14,140.6241899,1039
094eba77,42.16939373836193,-124.24132311868382,12-A04,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,272.07000739999995,1043
0951f354,46.27017213800551,-122.53201367622565,0951f354-3502-44d9-9f3b-db851289831a,WA-DNR,2018,cascades,WADNR,0.1,92,128.0,17,21,35,30.04834062,1039
0958b077,43.062620081811005,-122.97336677305415,61-14,BLM-ROGUE,2013,cascades,BLM,0.125,130,133.0,24,36,29,452.2742,1037
09602813,43.54716100109159,-121.1017825681662,060105658050264,USFS-BLUE-MOUNTAINS,2015,eastern_cascades_slopes_and_foothills,USFS,0.25,87,152.0,4,9,77,2178.041315,1053
098f64f3,46.98971867073799,-120.84209807534822,098f64f3-bca7-4d53-bbd9-e51376b61929,WA-DNR,2015,eastern_cascades_slopes_and_foothills,WADNR,0.1,130,75.0,24,41,29,117.4484119,1053
098fa3f3,48.049522471893766,-121.70561247402655,60502000130001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,109.2150459,1042
099221d0,44.09564619282393,-123.65767849684757,42-10,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,179.1243188,1039
099fab7c,43.05241356617002,-123.89836534250198,43-03,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,43.30741506,1039
099fe918,42.12656982346259,-124.22667689394753,11-A04,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,627.7403807000001,1043
09acd86c,42.94501814601671,-123.66123884604116,43-19,BLM-COOS,2010,klamath_mountains_california_high_north_coast_range,BLM,0.125,133,109.0,29,21,18,46.41274701,1027
09afc8ca,46.814692651325586,-122.19492300243888,09afc8ca-da8d-4b4a-a643-9dc8c6fa026e,WA-DNR,2016,cascades,WADNR,0.1,92,128.0,17,21,35,90.39012288,1039
09b05c0c,47.160376163110726,-120.47110940825384,09b05c0c-d3e1-4779-b102-70f52f605d73,WA-DNR,2014,columbia_plateau,WADNR,0.1,122,139.0,18,31,33,159.73668490000003,1053
09b4b431,47.26105609850463,-121.64355061129646,09b4b431-8ae9-43c7-97f8-07d00e871fc3,WA-DNR,2014,cascades,WADNR,0.1,92,127.0,13,24,42,375.7323504,1174
09cd7174,43.15498298773354,-122.8087324930889,61501001280001,USFS-UMPQUA,2016,cascades,USFS,0.25,125,146.0,23,33,33,52.78448198,1037
09dd7a39,42.93940789115879,-123.6921019801867,83-06,BLM-COOS,2010,klamath_mountains_california_high_north_coast_range,BLM,0.125,133,109.0,29,21,18,80.01723152,1152
09e66464,43.839430935126636,-123.84381222530453,93-21,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,105.11788190000001,1039
09ee3217,43.84812387254712,-123.70300190692717,93-22,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,379.0377887,1039
09f72d4c,46.850023350498766,-123.39825268052834,09f72d4c-577b-4a02-8a09-4ccf69717371,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,159.2146729,1039
0a103090,48.63553277744779,-122.27209126744495,0a103090-1338-4123-a866-244cf917e450,WA-DNR,2016,north_cascades,WADNR,0.1,97,99.0,13,29,42,8.593835911000001,1042
0a2e86af,46.56992257646361,-123.42825913219728,0a2e86af-e6f7-4815-8354-f9f6105e601c,WA-DNR,2016,coast_range,WADNR,0.1,77,143.0,18,1,16,139.53571269999998,1039
0a41c0e8,46.26186559114695,-123.25800228331867,0a41c0e8-a9d9-455c-9ce6-74cb269861fd,WA-DNR,2017,coast_range,WADNR,0.1,105,151.0,21,10,21,216.78803990000003,1039
0a531f23,42.19137455346956,-123.53146834487562,43-05,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,309.84403149999997,1030
0a58f5cc,43.00458193376136,-123.68802943782555,13-21,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,125,156.0,41,1,10,164.53834709999998,1043
0a5dfe09,47.260295803919156,-121.60971056283036,0a5dfe09-844c-43ed-8917-195eca4f340b,WA-DNR,2013,cascades,WADNR,0.1,92,127.0,13,24,42,41.26147629,1042
0a67419d,46.57668893498698,-123.70207367578614,0a67419d-ac4e-4b47-a3a1-cd0de9a8d404,WA-DNR,2014,coast_range,WADNR,0.1,100,134.0,20,28,32,44.86543242,1178
0a6b1713,48.26637656179159,-124.3750115995752,0a6b1713-46bf-48e2-8d2f-941889a31907,WA-DNR,2016,coast_range,WADNR,0.1,103,160.0,24,1,14,236.7218636,1036
0a6d8d0e,45.965768597376126,-121.37586157887114,0a6d8d0e-5ae7-4193-b76a-b3c48d09fb76,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,106,152.0,16,16,41,735.7973532000001,1053
0a70524f,44.24316154604941,-123.43236591269775,21-06,BLM-LANE,2017,coast_range,BLM,0.125,119,134.0,38,4,14,157.46692869999998,1039
0a70b172,43.28824841492098,-124.0690225392318,22-30,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,47.79243088,1039
0a84794d,47.839002375989594,-124.44039237452509,0a84794d-9756-443a-9615-65100182bf32,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,259.9531739,1036
0a9c99f1,43.82175865603869,-123.85845174433236,23-07,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,21.73482953,1039
0aa57df5,43.39998254281144,-122.82239150167737,23-01,BLM-ROGUE,2013,cascades,BLM,0.125,116,132.0,27,31,25,214.1906185,1037
0aa62f02,47.38680935512049,-123.0869621258616,0aa62f02-d7a0-45df-86ed-49f94e5b0e67,WA-DNR,2015,puget_lowland,WADNR,0.1,133,130.0,9,47,52,227.1374341,1037
0ac5c986,43.11069126635584,-123.87009962416967,81-05,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,214.6290105,1039
0ac6bf47,43.06621868822247,-123.99042943529946,21-15,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,106.504686,1043
0ad4b005,43.21118891429449,-123.96450856464313,23-17,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,62.85453457,1039
0adb325f,44.3218358125191,-123.72082213280956,62-08,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,302.6555106,1039
0af050f1,42.86055573999999,-122.76085260000002,61502002420001,USFS-UMPQUA,2018,cascades,USFS,0.25,128,140.0,28,27,28,31.05784352,1037
0af657ab,48.066301779999996,-120.59551109999998,61705001570001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,922.8760940999999,1045
0afeb453,46.23579822999999,-122.04957239999999,60301001880001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,98,152.0,6,40,82,132.6758358,1042
0b078b7d,43.31386551113417,-123.9004772055274,43-04,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,323.4909875,1039
0b13ea5c,42.91511199,-122.7978221,61501002480001,USFS-UMPQUA,2018,cascades,USFS,0.25,130,133.0,24,36,29,197.9763139,1027
0b1a142f,43.070469207887406,-124.05134338349089,13-25,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,278.6840644,1039
0b1a4fdb,47.58503013914844,-122.7636802008216,0b1a4fdb-2630-440c-876a-01c9c855d6a3,WA-DNR,2015,puget_lowland,WADNR,0.1,112,70.0,17,52,37,62.28199317,1037
0b1f98ae,47.483203939376914,-121.8575143871576,0b1f98ae-7920-44d4-9b73-287f90580c61,WA-DNR,2013,cascades,WADNR,0.1,102,113.0,14,17,37,365.39327149999997,1039
0b26519e,46.92477995074248,-123.13049537975792,0b26519e-0e02-4011-a8d0-a13ad26b6767,WA-DNR,2018,coast_range,WADNR,0.1,105,151.0,21,10,21,286.56512599999996,1039
0b317446,47.06113036882925,-123.05931607270294,0b317446-172b-4fc7-acb8-e6a7ed19ca27,WA-DNR,2016,coast_range,WADNR,0.1,116,139.0,17,37,35,5.471277374,1178
0b4a29c7,48.54555088749727,-117.7348899356697,0b4a29c7-d473-414f-b180-ffc21d2c176c,WA-DNR,2018,northern_rockies,WADNR,0.1,118,154.0,14,20,31,148.09203380000002,1045
0b502cb6,43.92442700351008,-123.70016623483451,23-02,BLM-LANE,2018,coast_range,BLM,0.125,103,113.0,23,16,33,255.1357523,1039
0b51815a,45.73378947979381,-121.88671520221185,0b51815a-fca3-4996-9a5e-14ab205b8af8,WA-DNR,2016,cascades,WADNR,0.1,138,132.0,20,3,23,77.59378465,1039
0b52ea7b,47.80272367779299,-124.20301556136032,0b52ea7b-b1a3-4680-aee9-83daaf847e9a,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,6.03512221,1036
0b61899f,48.75252291784978,-119.74664608325578,0b61899f-ca1e-40fa-b9a6-384fd0b60e0b,WA-DNR,2015,north_cascades,WADNR,0.1,112,161.0,12,19,39,125.0564912,1045
0b855dd2,42.82990323356434,-122.98582850979419,61501000770001,USFS-UMPQUA,2016,klamath_mountains_california_high_north_coast_range,USFS,0.25,144,112.0,13,16,60,372.6011413,1037
0b8989b6,47.225533526679634,-121.64936426787257,0b8989b6-9ef4-4731-918e-952f47395ed7,WA-DNR,2017,cascades,WADNR,0.1,92,128.0,17,21,35,90.30691134,1039
0b955325,48.5120766303415,-119.81170866487065,0b955325-83b8-45ea-9797-60444fd441fd,WA-DNR,2015,north_cascades,WADNR,0.1,108,104.0,16,26,28,38.67833317,1045
0b969a8f,46.513373462006754,-121.91831057155021,0b969a8f-f1ef-4f52-bf18-8f121161b1a2,WA-DNR,2015,cascades,WADNR,0.1,92,128.0,13,41,60,159.0265825,1039
0ba60a16,45.68469534701889,-118.02468269216725,061406717150143,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,96,130.0,15,23,24,159.7019625,1047
0ba89612,48.54592216459488,-117.19236474143162,0ba89612-2658-4198-afbd-91e6ce480774,WA-DNR,2015,northern_rockies,WADNR,0.1,111,132.0,17,22,28,320.2877779,1047
0bb46458,46.060633348914166,-122.33607603146534,0bb46458-1293-4bbb-9d32-58828e74e525,WA-DNR,2017,cascades,WADNR,0.1,84,152.0,16,15,49,267.18938849999995,1037
0bca9be0,46.92897484960457,-123.35490527393017,0bca9be0-6380-45bf-b093-d5b6bced13d8,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,105.0838507,1039
0bd4849e,46.91239819953164,-123.27739038389717,0bd4849e-e662-4085-bc9b-cd0bb5c46c0f,WA-DNR,2013,coast_range,WADNR,0.1,125,168.0,24,4,23,224.83587799999998,1178
0bda57dc,42.90409163686467,-123.71126805168029,43-11,BLM-COOS,2010,coast_range,BLM,0.125,130,133.0,24,36,29,227.8203403,1043
0be954c7,43.001083398946164,-123.93189581748994,32-20,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,225.0212124,1037
0c0f881d,42.92582196025014,-122.33684851780198,061024000990001,USFS-ROGUE,2016,cascades,USFS,0.25,100,178.0,8,13,58,95.4202022,1037
0c159329,48.71169975923965,-122.37980774764688,0c159329-d696-4cf1-a59d-a9b0dd9885a1,WA-DNR,2014,puget_lowland,WADNR,0.1,102,113.0,14,17,37,414.0577994,1178
0c18bc21,46.835938527135625,-123.31068895117863,0c18bc21-9248-4f69-8343-4e6ced76fe05,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,189.1642965,1039
0c25aecc,48.177946273415266,-122.04276407372807,0c25aecc-f019-488e-a7cf-e52885f8c34f,WA-DNR,2014,puget_lowland,WADNR,0.1,102,113.0,14,17,37,121.6667996,1178
0c2c75d0,46.88306302909587,-123.09275071965,0c2c75d0-7b52-490e-b5a0-685bf94cdbfe,WA-DNR,2017,coast_range,WADNR,0.1,105,151.0,21,10,21,40.10942361,1039
0c2cf916,48.02278831,-120.6410194,61705001200001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,103.590047,1018
0c364cae,42.959476847614795,-123.71812532903793,52-A12,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,133,109.0,29,21,18,118.05839679999998,1037
0c3b98d7,48.18076942727756,-117.90082672801668,0c3b98d7-2c7b-4c6f-afea-f0650a49922c,WA-DNR,2018,northern_rockies,WADNR,0.1,113,96.0,15,31,26,18.6052182,1159
0c408192,42.34405018513731,-122.45522344534392,061020000070001,USFS-ROGUE,2016,klamath_mountains_california_high_north_coast_range,USFS,0.25,135,79.0,36,20,26,230.9200727,1027
0c545000,45.970312368070374,-122.62668722067549,0c545000-d039-4a08-85dc-dbc24531d746,WA-DNR,2017,cascades,WADNR,0.1,122,152.0,32,10,21,67.41832651,1039
0c59c3b5,43.52506939823196,-123.66989359573103,92-04,BLM-COOS,2011,coast_range,BLM,0.125,119,134.0,38,4,14,109.14583490000001,1039
0c78789d,46.45999857499727,-122.01856932645339,0c78789d-a586-49d8-a5a2-8b248a1b044a,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,308.64371869999997,1039
0c7a79d1,46.640375451991424,-123.71161786208505,0c7a79d1-71c4-4e1a-b67a-c83bf67bed2c,WA-DNR,2017,coast_range,WADNR,0.1,86,151.0,19,4,17,42.25175791,1036
0c7b55f5,42.19404546010391,-123.37768834308096,23-03,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,50.92836467,1027
0c7f39cc,48.04786772999999,-120.5953413,61705001470001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,429.41076069999997,1045
0c91c5f8,48.20818146245531,-119.96861203575065,0c91c5f8-93ac-46ce-b87f-e6f09d2bde7f,WA-DNR,2018,north_cascades,WADNR,0.1,112,161.0,12,19,39,401.8837651,1045
0c991b1d,46.34093153735167,-123.22077252923108,0c991b1d-585b-4c2c-9ba1-7b2a185ca20b,WA-DNR,2014,coast_range,WADNR,0.1,86,151.0,19,4,17,115.36156650000001,1039
0c9d6876,47.44192431984712,-121.84205021317186,0c9d6876-7e68-4d71-901c-bb917e769524,WA-DNR,2013,cascades,WADNR,0.1,102,113.0,14,17,37,0.588818807,1178
0c9f5aea,48.73119134713435,-119.77692836038605,0c9f5aea-eba6-4b8c-8464-10252d232928,WA-DNR,2017,north_cascades,WADNR,0.1,112,161.0,12,19,39,3.144412702,1045
0cb3fbfd,48.10264863394193,-124.1674181722503,0cb3fbfd-c2a5-417a-b172-8bfadad6d496,WA-DNR,2014,coast_range,WADNR,0.1,103,123.0,21,42,36,34.84673042,1178
0cb921eb,46.05634732727061,-122.15367565789192,0cb921eb-9e3a-4df0-9b7d-5e68fbdd1b7f,WA-DNR,2017,cascades,WADNR,0.1,84,152.0,16,15,49,193.9227009,1039
0cce3c8c,46.46224525779092,-122.01594054137831,0cce3c8c-2fb7-4ffe-911f-5566acbb0d9a,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,461.6330352,1037
0cfc206b,46.79329465405132,-122.19996523537682,0cfc206b-e121-4be0-b92b-1b247a272c44,WA-DNR,2015,cascades,WADNR,0.1,92,128.0,17,21,35,37.55942329999999,1039
0d12beb5,46.48789778165469,-121.16970024250152,0d12beb5-f483-4fb1-9a89-ee81ebd2a2e7,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,16.13115156,1055
0d35fa91,42.94729453358173,-123.94063010761992,13-A08,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,198.9929323,1039
0d402305,42.14934121833545,-123.21652656425272,22-02,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,157.7452949,1027
0d4fd3ce,44.19434690442308,-122.00277239390763,61801002550000,USFS-WILLAMETTE,2016,cascades,USFS,0.25,84,103.0,16,28,32,61.52184852,1157
0d58e6c2,46.4880732281803,-121.14532557990375,0d58e6c2-faaa-4647-9bb0-2da8d76558c5,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,296.3630331,1055
0d5d840f,46.43652065688986,-122.56772961700075,0d5d840f-86ee-4636-9093-5bd5f92b9366,WA-DNR,2013,cascades,WADNR,0.1,108,152.0,28,5,21,112.4883463,1039
0d6653ca,42.430942249999994,-120.7386643,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,102,148.0,20,31,39,56.94962365,1154
0d6be1ac,43.77433844774925,-123.59344288913589,72-18,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,116.0493633,1039
0d70865d,48.02933174999999,-120.6227788,61705001310001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,851.3817341,1046
0d785821,43.445893892480505,-122.49291922890066,61501001820001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,304.9898458,1174
0d9e0487,43.19590536860602,-124.02609833584715,32-A02,BLM-COOS,2010,coast_range,BLM,0.125,122,153.0,24,4,21,171.8125014,1039
0daa5acf,42.93806434999999,-122.8566168,61502002520001,USFS-UMPQUA,2018,cascades,USFS,0.25,130,133.0,24,36,29,535.8081575,1027
0db25389,48.63684717627443,-118.01403585211372,0db25389-aa4c-4d3e-a375-6a062d780742,WA-DNR,2015,northern_rockies,WADNR,0.1,118,154.0,14,20,31,742.3648739,1045
0db5e80a,44.1063054568214,-122.54324871739543,61-03,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,216.00717680000002,1039
0db7fe2f,43.29912447725521,-123.87787850394206,63-28,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,82.84485327,1039
0dcf518f,46.799744832047566,-123.43088301144599,0dcf518f-4fda-4303-8047-d9136bc2b8fa,WA-DNR,2013,coast_range,WADNR,0.1,77,143.0,18,1,16,172.1658081,1039
0dd05339,43.81362980876178,-123.84265475917631,23-13,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,31.79597457,1039
0dd89707,45.760081164501976,-122.03942255549258,0dd89707-3a9f-45ca-9362-47426d952da8,WA-DNR,2017,cascades,WADNR,0.1,113,152.0,28,16,24,42.8544527,1039
0deb5ea4,47.19052923583913,-121.60598100215319,0deb5ea4-bc33-4275-9bf4-ab3b1b0d3f4f,WA-DNR,2017,cascades,WADNR,0.1,92,127.0,13,24,42,87.06322042,1042
0def5a65,42.02662174999999,-120.18081149999999,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,102,148.0,20,31,39,212.7049236,1032
0df4f151,42.803961092908565,-122.27350329882442,061020000630001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,48.4650118,1037
0df5f456,43.288752485496225,-122.62954473114806,61501001580001,USFS-UMPQUA,2016,cascades,USFS,0.25,116,132.0,27,31,25,19.39816824,1037
0e0bd531,43.71116399803995,-122.87536916025357,43-03,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,67.16878509,1039
0e0d0785,43.72220923721527,-122.90902151441209,42-06,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,57.74906481,1039
0e0f0bb9,46.83830150673376,-123.98003250625636,0e0f0bb9-f5bb-4829-89e0-8cf40e6eb8e1,WA-DNR,2014,coast_range,WADNR,0.1,125,152.0,25,0,20,63.97218208,1036
0e114b12,43.497868121852036,-122.36817975240135,61810001950000,USFS-WILLAMETTE,2016,cascades,USFS,0.25,116,132.0,27,31,25,708.3361266,1037
0e21e772,43.50790847359004,-122.85004278029145,43-01,BLM-LANE,2017,cascades,BLM,0.125,125,146.0,23,33,33,443.8680312,1037
0e244cb3,45.719322230814996,-118.00639552930382,061405621480279,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,113.56417959999999,1047
0e329daf,46.927044816963864,-123.17270437179425,0e329daf-5dc9-4953-b095-72b9170e9353,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,2.070446361,1158
0e3efcaa,42.180629259999996,-120.21430600000001,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,224.07199790000004,1011
0e50f1f2,46.570082374570475,-120.98543826283725,0e50f1f2-7f9b-4a2b-af7d-3429177ba89f,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,118.1978347,1053
0e65e154,47.11523175000001,-121.13539099999998,61703001670001,USFS-WENATCHEE,2018,cascades,USFS,0.25,121,137.0,16,41,43,40.02357511,1045
0e6b936b,46.78680440533111,-122.15808192938788,0e6b936b-7923-4c52-a801-58a0dea3e918,WA-DNR,2016,cascades,WADNR,0.1,92,128.0,17,21,35,531.4409951,1042
0e702ca6,43.07388312816436,-123.93603892323142,91-07,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,36.45720972,1043
0e713bf8,48.00650882979436,-122.96479017597578,0e713bf8-b2eb-45b9-8912-3cf3a1d8bb70,WA-DNR,2016,puget_lowland,WADNR,0.1,133,137.0,14,43,33,316.8883492,1178
0e7b7313,42.31360552194688,-122.43735677241706,061020000040001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,612.4863243,1028
0e8f2247,47.12135487999999,-121.13553889999999,61703000660001,USFS-WENATCHEE,2018,cascades,USFS,0.25,121,137.0,16,41,43,22.56791913,1041
0e9f2f37,43.19262198114682,-123.9786071149721,72-13,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,158.22897849999998,1037
0ebb84ed,46.87095766620036,-123.39252958158333,0ebb84ed-6802-4320-8930-8928fbb4dc2e,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,231.06672149999997,1039
0ec42883,48.74458882417292,-119.61687664538384,0ec42883-9f16-4d2d-9e07-ccb8d918db07,WA-DNR,2017,north_cascades,WADNR,0.1,108,104.0,16,26,28,169.2780539,1045
0ed86b2d,48.65948886625688,-122.06932602594838,0ed86b2d-3094-4d11-89ca-55e3e374a30b,WA-DNR,2018,north_cascades,WADNR,0.1,102,113.0,14,17,37,188.69312549999998,1042
0ee7674d,42.5827285866174,-121.540200181832,62002000490001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,87,152.0,4,9,77,42794.78093,1027
0eeb779c,47.84885007434247,-124.3384849467386,0eeb779c-73d4-44c2-ab80-30257ee92f09,WA-DNR,2014,coast_range,WADNR,0.1,104,138.0,22,15,26,449.11703719999997,1036
0ef5d905,48.37743338317884,-121.96253011630607,0ef5d905-d87b-4728-bbe6-6600d3e1015f,WA-DNR,2017,north_cascades,WADNR,0.1,92,127.0,13,24,42,119.2737447,1178
0f24b7f3,43.338140862029405,-123.88941768811546,83-09,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,250.40388219999997,1039
0f30f61a,43.66920108110758,-122.89158427452057,51-05,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,697.1408757,1039
0f3bc50a,47.301012823098176,-121.01256474210848,0f3bc50a-efc4-4676-bef4-3d67280de71f,WA-DNR,2015,north_cascades,WADNR,0.1,125,141.0,17,13,36,31.1564545,1018
0f700d21,46.438749264361405,-122.442397192141,0f700d21-d42f-4a26-955d-83715ccb7475,WA-DNR,2013,cascades,WADNR,0.1,91,147.0,16,15,40,312.91443480000004,1039
